RespondentNr,StimulusNr,timestamp ms,Gaze x %,Gaze y %
17,0,6631,0.311,0.48
17,0,6664,0.311,0.482
17,0,6697,0.312,0.484
17,0,6731,0.311,0.487
17,0,6763,0.309,0.491
17,0,6798,0.31,0.496
17,0,6830,0.313,0.502
17,0,6863,0.32,0.51
17,0,6898,0.323,0.517
17,0,6931,0.326,0.524
17,0,6964,0.333,0.532
17,0,6997,0.337,0.54
17,0,7031,0.341,0.548
17,0,7064,0.345,0.554
17,0,7097,0.347,0.56
17,0,7131,0.345,0.564
17,0,7164,0.335,0.567
17,0,7197,0.305,0.57
17,0,7230,0.182,0.581
17,0,7263,0.162,0.58
17,0,7297,0.143,0.578
17,0,7330,0.129,0.576
17,0,7364,0.12,0.573
17,0,7397,0.122,0.569
17,0,7430,0.121,0.567
17,0,7464,0.121,0.565
17,0,7497,0.122,0.562
17,0,7531,0.124,0.559
17,0,7564,0.131,0.554
17,0,7597,0.347,0.469
17,0,7630,0.41,0.45
17,0,7664,0.5,0.415
17,0,7698,0.522,0.407
17,0,7731,0.559,0.388
17,0,7782,0.567,0.382
17,0,7814,0.575,0.374
17,0,7848,0.581,0.37
17,0,7881,0.58,0.376
17,0,7914,0.571,0.376
17,0,7948,0.564,0.374
17,0,7981,0.555,0.373
17,0,8015,0.541,0.369
17,0,8048,0.532,0.365
17,0,8081,0.525,0.361
17,0,8114,0.52,0.357
17,0,8147,0.516,0.353
17,0,8180,0.512,0.347
17,0,8215,0.505,0.34
17,0,8248,0.479,0.33
17,0,8280,0.468,0.321
17,0,8314,0.457,0.313
17,0,8348,0.446,0.306
17,0,8381,0.436,0.302
17,0,8415,0.429,0.299
17,0,8448,0.42,0.295
17,0,8481,0.415,0.295
17,0,8514,0.412,0.295
17,0,8547,0.409,0.292
17,0,8582,0.404,0.292
17,0,8613,0.401,0.292
17,0,8648,0.397,0.292
17,0,8680,0.395,0.293
17,0,8714,0.39,0.293
17,0,8748,0.385,0.296
17,0,8782,0.381,0.298
17,0,8815,0.379,0.301
17,0,8848,0.377,0.304
17,0,8881,0.375,0.306
17,0,8914,0.373,0.308
17,0,8947,0.374,0.31
17,0,8982,0.375,0.31
17,0,9014,0.376,0.309
17,0,9048,0.377,0.308
17,0,9081,0.378,0.307
17,0,9114,0.381,0.306
17,0,9147,0.381,0.307
17,0,9181,0.382,0.306
17,0,9214,0.382,0.307
17,0,9248,0.379,0.306
17,0,9281,0.375,0.305
17,0,9314,0.372,0.302
17,0,9347,0.368,0.3
17,0,9380,0.365,0.297
17,0,9415,0.362,0.292
17,0,9447,0.359,0.289
17,0,9480,0.355,0.286
17,0,9514,0.352,0.283
17,0,9548,0.347,0.282
17,0,9581,0.343,0.28
17,0,9614,0.34,0.279
17,0,9647,0.337,0.278
17,0,9680,0.336,0.276
17,0,9714,0.333,0.274
17,0,9748,0.331,0.272
17,0,9782,0.33,0.27
17,0,9815,0.329,0.269
17,0,9848,0.33,0.27
17,0,9881,0.338,0.294
17,0,9915,0.345,0.307
17,0,9948,0.353,0.316
17,0,9982,0.358,0.324
17,0,10015,0.386,0.377
17,0,10048,0.375,0.667
17,0,10080,0.451,0.894
17,0,10114,0.46,0.743
17,0,10148,0.46,0.669
17,0,10181,0.446,0.59
17,0,10214,0.459,0.581
17,0,10247,0.458,0.58
17,0,10281,0.465,0.578
17,0,10314,0.47,0.579
17,0,10346,0.543,0.582
17,0,10382,0.631,0.596
17,0,10414,0.649,0.597
17,0,10448,0.656,0.598
17,0,10481,0.664,0.601
17,0,10514,0.67,0.604
17,0,10547,0.677,0.608
17,0,10580,0.68,0.613
17,0,10615,0.683,0.613
17,0,10646,0.688,0.613
17,0,10680,0.723,0.623
17,0,10714,0.745,0.629
17,0,10747,0.752,0.634
17,0,10782,0.757,0.636
17,0,10814,0.768,0.638
17,0,10847,0.775,0.636
17,0,10882,0.785,0.636
17,0,10915,0.81,0.638
17,0,10948,0.823,0.643
17,0,10981,0.828,0.645
17,0,11014,0.831,0.646
17,0,11049,0.834,0.651
17,0,11082,0.838,0.654
17,0,11115,0.833,0.656
17,0,11148,0.598,0.64
17,0,11181,0.572,0.626
17,0,11214,0.559,0.619
17,0,11248,0.551,0.613
17,0,11281,0.545,0.612
17,0,11315,0.54,0.611
17,0,11348,0.534,0.609
17,0,11380,0.528,0.609
17,0,11415,0.517,0.607
17,0,11448,0.293,0.597
17,0,11481,0.255,0.585
17,0,11515,0.241,0.581
17,0,11549,0.231,0.58
17,0,11582,0.228,0.578
17,0,11614,0.225,0.578
17,0,11648,0.223,0.578
17,0,11681,0.221,0.577
17,0,11715,0.22,0.574
17,0,11748,0.219,0.572
17,0,11781,0.218,0.569
17,0,11815,0.216,0.566
17,0,11848,0.214,0.559
17,0,11881,0.224,0.608
17,0,12281,0.488,0.997
17,0,12315,0.472,0.996
17,0,12381,0.469,0.977
17,0,12414,0.45,0.938
17,0,12448,0.449,0.914
17,0,12481,0.458,0.916
17,0,12515,0.447,0.908
17,0,12548,0.441,0.903
17,0,12581,0.442,0.913
17,0,12615,0.446,0.921
17,0,12648,0.462,0.924
17,0,12682,0.472,0.927
17,0,12715,0.477,0.917
17,0,12748,0.481,0.914
17,0,12782,0.483,0.91
17,0,12815,0.482,0.925
17,0,12848,0.49,0.92
17,0,12882,0.484,0.925
17,0,12915,0.487,0.921
17,0,12947,0.538,0.935
17,0,12980,0.547,0.94
17,0,13015,0.55,0.942
17,0,13048,0.547,0.946
17,0,13081,0.551,0.948
17,0,13114,0.542,0.955
17,0,13148,0.531,0.964
17,0,13181,0.524,0.97
17,0,13214,0.514,0.972
17,0,13248,0.513,0.969
17,0,13281,0.504,0.953
17,0,13314,0.501,0.94
17,0,13348,0.494,0.928
17,0,13382,0.494,0.91
17,0,13414,0.462,0.831
17,0,13448,0.445,0.799
17,0,13481,0.448,0.793
17,0,13515,0.457,0.797
17,0,13547,0.445,0.814
17,0,13580,0.264,0.873
17,0,13615,0.241,0.885
17,0,13648,0.168,0.888
17,0,13681,0.155,0.872
17,0,13714,0.163,0.845
17,0,13748,0.166,0.829
17,0,13781,0.167,0.817
17,0,13814,0.16,0.812
17,0,13847,0.149,0.792
17,0,13880,0.15,0.785
17,0,13913,0.151,0.783
17,0,13947,0.156,0.779
17,0,13981,0.159,0.775
17,0,14014,0.169,0.764
17,0,14047,0.339,0.745
17,0,14080,0.367,0.75
17,0,14115,0.379,0.744
17,0,14148,0.389,0.739
17,0,14180,0.392,0.736
17,0,14214,0.394,0.731
17,0,14248,0.395,0.729
17,0,14281,0.396,0.727
17,0,14314,0.396,0.726
17,0,14349,0.393,0.727
17,0,14381,0.39,0.727
17,0,14414,0.386,0.729
17,0,14448,0.379,0.731
17,0,14481,0.366,0.73
17,0,14514,0.358,0.721
17,0,14548,0.349,0.708
17,0,14582,0.34,0.697
17,0,14614,0.33,0.689
17,0,14647,0.327,0.685
17,0,14682,0.325,0.681
17,0,14714,0.326,0.676
17,0,14748,0.324,0.669
17,0,14780,0.324,0.657
17,0,14814,0.323,0.646
17,0,14848,0.323,0.633
17,0,14881,0.323,0.613
17,0,14914,0.328,0.608
17,0,14947,0.34,0.67
17,0,14981,0.478,1.027
17,0,15048,0.497,0.998
17,0,15081,0.509,0.924
17,0,15114,0.541,0.915
17,0,15147,0.565,0.878
17,0,15180,0.562,0.875
17,0,15214,0.562,0.873
17,0,15247,0.555,0.853
17,0,15281,0.555,0.848
17,0,15315,0.551,0.838
17,0,15347,0.541,0.831
17,0,15380,0.531,0.825
17,0,15414,0.52,0.823
17,0,15447,0.509,0.819
17,0,15481,0.499,0.817
17,0,15514,0.488,0.815
17,0,15548,0.481,0.813
17,0,15582,0.429,0.798
17,0,15614,0.399,0.797
17,0,15648,0.365,0.785
17,0,15681,0.313,0.773
17,0,15715,0.254,0.749
17,0,15748,0.234,0.743
17,0,15781,0.203,0.733
17,0,15814,0.189,0.729
17,0,15848,0.163,0.72
17,0,15881,0.153,0.718
17,0,15915,0.146,0.717
17,0,15947,0.162,0.71
17,0,15982,0.413,0.674
17,0,16015,0.56,0.673
17,0,16048,0.59,0.686
17,0,16082,0.566,0.68
17,0,16115,0.571,0.672
17,0,16147,0.579,0.674
17,0,16181,0.589,0.67
17,0,16214,0.596,0.67
17,0,16247,0.608,0.698
17,0,16282,0.624,0.708
17,0,16314,0.639,0.712
17,0,16348,0.654,0.714
17,0,16381,0.717,0.744
17,0,16415,0.727,0.741
17,0,16448,0.732,0.737
17,0,16481,0.73,0.734
17,0,16515,0.725,0.733
17,0,16548,0.712,0.731
17,0,16581,0.701,0.73
17,0,16615,0.688,0.729
17,0,16648,0.676,0.729
17,0,16681,0.665,0.728
17,0,16715,0.657,0.729
17,0,16748,0.65,0.729
17,0,16781,0.646,0.731
17,0,16814,0.613,0.734
17,0,16848,0.612,0.74
17,0,16881,0.603,0.746
17,0,16914,0.597,0.752
17,0,16948,0.572,0.756
17,0,16981,0.569,0.758
17,0,17013,0.606,0.76
17,0,17047,0.616,0.76
17,0,17081,0.614,0.756
17,0,17114,0.617,0.756
17,0,17147,0.619,0.756
17,0,17182,0.621,0.755
17,0,17231,0.623,0.751
17,0,17263,0.621,0.749
17,0,17297,0.623,0.746
17,0,17331,0.622,0.744
17,0,17364,0.621,0.742
17,0,17397,0.619,0.741
17,0,17431,0.613,0.736
17,0,17464,0.611,0.73
17,0,17497,0.602,0.722
17,0,17530,0.596,0.72
17,0,17563,0.574,0.698
17,0,17597,0.495,0.645
17,0,17630,0.482,0.637
17,0,17664,0.458,0.615
17,0,17697,0.452,0.607
17,0,17730,0.447,0.605
17,0,17764,0.469,0.64
17,0,17798,0.484,0.995
17,0,17831,0.507,0.969
17,0,17864,0.465,0.803
17,0,17897,0.439,0.76
17,0,17931,0.455,0.714
17,0,17964,0.433,0.707
17,0,17997,0.427,0.716
17,0,18030,0.424,0.718
17,0,18063,0.415,0.718
17,0,18097,0.406,0.715
17,0,18130,0.395,0.7
17,0,18163,0.389,0.695
17,0,18197,0.384,0.693
17,0,18230,0.385,0.693
17,0,18263,0.383,0.693
17,0,18297,0.38,0.693
17,0,18331,0.374,0.695
17,0,18364,0.363,0.704
17,0,18398,0.352,0.707
17,0,18431,0.347,0.709
17,0,18464,0.343,0.716
17,0,18497,0.346,0.724
17,0,18530,0.348,0.732
17,0,18563,0.344,0.736
17,0,18596,0.346,0.742
17,0,18630,0.345,0.748
17,0,18663,0.344,0.753
17,0,18697,0.342,0.76
17,0,18731,0.337,0.766
17,0,18764,0.332,0.772
17,0,18798,0.328,0.778
17,0,18830,0.328,0.783
17,0,18864,0.332,0.787
17,0,18896,0.337,0.789
17,0,18930,0.345,0.793
17,0,18963,0.353,0.795
17,0,18997,0.358,0.797
17,0,19031,0.361,0.798
17,0,19064,0.363,0.799
17,0,19097,0.365,0.8
17,0,19131,0.366,0.801
17,0,19164,0.366,0.8
17,0,19197,0.368,0.799
17,0,19230,0.37,0.797
17,0,19264,0.374,0.796
17,0,19296,0.378,0.793
17,0,19330,0.379,0.782
17,0,19364,0.382,0.784
17,0,19397,0.368,0.808
17,0,19431,0.372,0.805
17,0,19464,0.382,0.808
17,0,19497,0.378,0.819
17,0,19531,0.389,0.81
17,0,19563,0.369,0.8
17,0,19597,0.35,0.793
17,0,19630,0.356,0.787
17,0,19663,0.35,0.776
17,0,19697,0.349,0.77
17,0,19730,0.349,0.76
17,0,19764,0.334,0.734
17,0,19797,0.309,0.674
17,0,19830,0.308,0.643
17,0,19863,0.307,0.654
17,0,19898,0.306,0.653
17,0,19931,0.307,0.652
17,0,19964,0.305,0.651
17,0,19997,0.301,0.651
17,0,20030,0.295,0.652
17,0,20064,0.284,0.656
17,0,20097,0.279,0.656
17,0,20131,0.112,0.765
17,0,20164,0.118,0.741
17,0,20196,0.117,0.721
17,0,20230,0.129,0.697
17,0,20264,0.134,0.682
17,0,20297,0.131,0.678
17,0,20331,0.146,0.668
17,0,20364,0.16,0.645
17,0,20397,0.159,0.641
17,0,20430,0.169,0.639
17,0,20464,0.338,1.023
17,0,20664,0.511,1.018
17,0,20698,0.472,1.001
17,0,20730,0.442,1.001
17,0,20764,0.433,1.0
17,0,20797,0.429,0.987
17,0,20831,0.413,0.938
17,0,20864,0.432,0.909
17,0,20897,0.451,0.876
17,0,20931,0.452,0.827
17,0,20964,0.456,0.804
17,0,20997,0.45,0.802
17,0,21030,0.443,0.793
17,0,21063,0.439,0.789
17,0,21097,0.438,0.789
17,0,21131,0.437,0.786
17,0,21164,0.447,0.78
17,0,21197,0.465,0.777
17,0,21230,0.483,0.767
17,0,21264,0.492,0.769
17,0,21297,0.501,0.771
17,0,21330,0.499,0.763
17,0,21364,0.509,0.76
17,0,21397,0.509,0.758
17,0,21430,0.509,0.752
17,0,21464,0.508,0.744
17,0,21497,0.503,0.734
17,0,21531,0.5,0.734
17,0,21563,0.5,0.73
17,0,21596,0.501,0.726
17,0,21630,0.502,0.723
17,0,21664,0.502,0.72
17,0,21697,0.501,0.718
17,0,21731,0.497,0.715
17,0,21764,0.488,0.712
17,0,21797,0.481,0.709
17,0,21830,0.473,0.706
17,0,21864,0.467,0.702
17,0,21898,0.462,0.697
17,0,21930,0.452,0.701
17,0,21964,0.447,0.683
17,0,21998,0.435,0.686
17,0,22031,0.429,0.685
17,0,22064,0.421,0.686
17,0,22097,0.415,0.686
17,0,22131,0.41,0.686
17,0,22164,0.405,0.684
17,0,22198,0.4,0.684
17,0,22231,0.395,0.685
17,0,22264,0.405,0.706
17,0,22430,0.499,0.991
17,0,22464,0.489,0.904
17,0,22497,0.481,0.889
17,0,22531,0.484,0.869
17,0,22564,0.476,0.866
17,0,22597,0.343,0.763
17,0,22630,0.34,0.722
17,0,22663,0.337,0.699
17,0,22697,0.316,0.679
17,0,22731,0.31,0.67
17,0,22763,0.298,0.648
17,0,22796,0.294,0.626
17,0,22831,0.304,0.623
17,0,22864,0.307,0.622
17,0,22897,0.313,0.626
17,0,22930,0.316,0.633
17,0,22964,0.316,0.64
17,0,22998,0.311,0.646
17,0,23031,0.304,0.65
17,0,23063,0.298,0.653
17,0,23098,0.289,0.656
17,0,23131,0.282,0.656
17,0,23164,0.277,0.657
17,0,23198,0.274,0.658
17,0,23231,0.271,0.659
17,0,23264,0.269,0.659
17,0,23297,0.268,0.66
17,0,23331,0.271,0.661
17,0,23364,0.276,0.662
17,0,23397,0.282,0.664
17,0,23431,0.289,0.668
17,0,23464,0.297,0.67
17,0,23497,0.306,0.675
17,0,23530,0.313,0.68
17,0,23563,0.318,0.683
17,0,23597,0.327,0.686
17,0,23630,0.328,0.688
17,0,23663,0.331,0.689
17,0,23697,0.334,0.689
17,0,23730,0.337,0.69
17,0,23763,0.339,0.692
17,0,23797,0.34,0.693
17,0,23830,0.34,0.695
17,0,23863,0.34,0.698
17,0,23896,0.339,0.701
17,0,23930,0.336,0.702
17,0,23963,0.334,0.702
17,0,23997,0.331,0.702
17,0,24031,0.325,0.699
17,0,24064,0.318,0.695
17,0,24097,0.309,0.689
17,0,24130,0.301,0.682
17,0,24163,0.291,0.676
17,0,24197,0.282,0.671
17,0,24230,0.274,0.666
17,0,24263,0.267,0.661
17,0,24297,0.263,0.659
17,0,24330,0.259,0.655
17,0,24363,0.257,0.652
17,0,24396,0.256,0.647
17,0,24430,0.257,0.643
17,0,24463,0.258,0.638
17,0,24497,0.258,0.634
17,0,24530,0.26,0.629
17,0,24563,0.266,0.625
17,0,24597,0.271,0.625
17,0,24630,0.317,0.638
17,0,24663,0.339,0.654
17,0,24697,0.353,0.667
17,0,24730,0.379,0.689
17,0,24764,0.384,0.692
17,0,24797,0.385,0.695
17,0,24830,0.387,0.697
17,0,24864,0.388,0.699
17,0,24897,0.393,0.694
17,0,24930,0.41,0.693
17,0,24963,0.413,0.693
17,0,24996,0.391,0.7
17,0,25029,0.399,1.003
17,0,25097,0.432,1.026
17,0,25129,0.405,0.994
17,0,25163,0.37,0.913
17,0,25197,0.389,0.874
17,0,25231,0.4,0.826
17,0,25264,0.4,0.816
17,0,25297,0.395,0.797
17,0,25330,0.396,0.788
17,0,25363,0.399,0.781
17,0,25397,0.406,0.764
17,0,25430,0.406,0.758
17,0,25463,0.405,0.753
17,0,25497,0.386,0.754
17,0,25530,0.379,0.757
17,0,25563,0.376,0.756
17,0,25596,0.372,0.755
17,0,25630,0.37,0.752
17,0,25663,0.367,0.751
17,0,25697,0.365,0.748
17,0,25730,0.363,0.749
17,0,25763,0.365,0.747
17,0,25796,0.366,0.747
17,0,25831,0.361,0.748
17,0,25863,0.359,0.749
17,0,25898,0.357,0.749
17,0,25930,0.353,0.748
17,0,25964,0.352,0.741
17,0,25997,0.354,0.74
17,0,26030,0.358,0.732
17,0,26064,0.423,1.001
17,0,26164,0.489,1.001
17,0,26197,0.441,0.875
17,0,26230,0.415,0.818
17,0,26263,0.414,0.801
17,0,26297,0.424,0.779
17,0,26330,0.415,0.736
17,0,26363,0.403,0.721
17,0,26397,0.398,0.704
17,0,26430,0.393,0.696
17,0,26463,0.395,0.689
17,0,26497,0.396,0.684
17,0,26531,0.396,0.679
17,0,26564,0.397,0.673
17,0,26597,0.399,0.67
17,0,26630,0.4,0.674
17,0,26664,0.398,0.678
17,0,26697,0.391,0.67
17,0,26730,0.38,0.646
17,0,26764,0.384,0.651
17,0,26797,0.38,0.649
17,0,26830,0.363,0.641
17,0,26864,0.359,0.638
17,0,26897,0.351,0.639
17,0,26931,0.343,0.638
17,0,26963,0.337,0.636
17,0,26997,0.332,0.632
17,0,27030,0.326,0.63
17,0,27064,0.318,0.628
17,0,27097,0.307,0.622
17,0,27130,0.299,0.618
17,0,27164,0.295,0.615
17,0,27197,0.286,0.612
17,0,27230,0.275,0.608
17,0,27263,0.268,0.604
17,0,27297,0.266,0.602
17,0,27330,0.261,0.598
17,0,27364,0.257,0.594
17,0,27397,0.258,0.592
17,0,27430,0.277,0.596
17,0,27463,0.284,0.596
17,0,27496,0.29,0.598
17,0,27530,0.295,0.599
17,0,27563,0.303,0.601
17,0,27596,0.31,0.602
17,0,27630,0.317,0.602
17,0,27663,0.326,0.603
17,0,27697,0.363,0.612
17,0,27730,0.369,0.612
17,0,27764,0.372,0.612
17,0,27797,0.377,0.615
17,0,27830,0.382,0.617
17,0,27863,0.384,0.62
17,0,27896,0.387,0.623
17,0,27931,0.392,0.628
17,0,27964,0.396,0.632
17,0,27997,0.397,0.632
17,0,28030,0.389,0.628
17,0,28063,0.38,0.623
17,0,28098,0.373,0.618
17,0,28131,0.366,0.616
17,0,28164,0.357,0.612
17,0,28197,0.347,0.61
17,0,28230,0.337,0.606
17,0,28263,0.3,0.578
17,0,28297,0.31,0.569
17,0,28330,0.292,0.582
17,0,28363,0.296,0.58
17,0,28396,0.304,0.585
17,0,28431,0.307,0.597
17,0,28464,0.303,0.601
17,0,28497,0.305,0.6
17,0,28530,0.302,0.599
17,0,28564,0.301,0.597
17,0,28597,0.299,0.596
17,0,28630,0.298,0.594
17,0,28663,0.298,0.594
17,0,28697,0.297,0.593
17,0,28730,0.297,0.593
17,0,28764,0.298,0.595
17,0,28797,0.302,0.596
17,0,28830,0.341,0.6
17,0,28864,0.457,0.594
17,0,28897,0.483,0.598
17,0,28930,0.491,0.591
17,0,28963,0.538,0.761
17,0,28997,0.599,1.021
17,0,29030,0.568,1.023
17,0,29064,0.555,0.997
17,0,29097,0.499,0.924
17,0,29130,0.474,0.857
17,0,29163,0.49,0.822
17,0,29196,0.492,0.768
17,0,29230,0.491,0.755
17,0,29263,0.471,0.753
17,0,29297,0.454,0.751
17,0,29331,0.44,0.749
17,0,29364,0.432,0.748
17,0,29397,0.427,0.747
17,0,29430,0.411,0.732
17,0,29463,0.408,0.731
17,0,29496,0.408,0.731
17,0,29530,0.407,0.73
17,0,29563,0.407,0.728
17,0,29596,0.405,0.726
17,0,29631,0.403,0.725
17,0,29664,0.401,0.723
17,0,29697,0.395,0.721
17,0,29730,0.391,0.72
17,0,29764,0.386,0.719
17,0,29797,0.384,0.717
17,0,29830,0.382,0.715
17,0,29864,0.381,0.712
17,0,29897,0.38,0.711
17,0,29930,0.379,0.709
17,0,29963,0.38,0.707
17,0,29997,0.381,0.707
17,0,30031,0.379,0.706
17,0,30064,0.379,0.706
17,0,30097,0.379,0.706
17,0,30130,0.377,0.705
17,0,30164,0.369,0.696
17,0,30197,0.359,0.684
17,0,30231,0.353,0.676
17,0,30264,0.351,0.671
17,0,30297,0.361,0.667
17,0,30330,0.448,1.001
17,0,30363,0.478,1.006
17,0,30396,0.461,1.001
17,0,30430,0.447,0.974
17,0,30463,0.423,0.854
17,0,30498,0.423,0.841
17,0,30530,0.432,0.825
17,0,30564,0.409,0.793
17,0,30597,0.397,0.766
17,0,30630,0.377,0.726
17,0,30663,0.354,0.699
17,0,30697,0.352,0.693
17,0,30731,0.351,0.688
17,0,30764,0.348,0.681
17,0,30797,0.342,0.67
17,0,30830,0.323,0.64
17,0,30863,0.307,0.617
17,0,30897,0.294,0.595
17,0,30930,0.292,0.586
17,0,30964,0.285,0.571
17,0,30997,0.286,0.566
17,0,31030,0.287,0.562
17,0,31063,0.29,0.56
17,0,31097,0.292,0.558
17,0,31130,0.295,0.557
17,0,31163,0.296,0.558
17,0,31197,0.296,0.559
17,0,31230,0.297,0.559
17,0,31263,0.295,0.556
17,0,31296,0.294,0.553
17,0,31331,0.294,0.552
17,0,31364,0.298,0.555
17,0,31397,0.306,0.557
17,0,31430,0.311,0.561
17,0,31464,0.318,0.564
17,0,31496,0.324,0.569
17,0,31530,0.329,0.574
17,0,31563,0.336,0.58
17,0,31597,0.674,0.626
17,0,31630,0.742,0.616
17,0,31664,0.809,0.601
17,0,31697,0.827,0.592
17,0,31730,0.852,0.58
17,0,31764,0.947,0.544
17,0,31797,0.97,0.536
17,0,31830,1.012,0.522
17,0,31863,1.023,0.52
17,0,31897,1.032,0.52
17,0,31931,1.04,0.52
17,0,31962,1.047,0.519
17,0,31996,1.038,0.535
17,0,32030,0.805,0.596
17,0,32064,0.579,0.711
17,0,32097,0.549,0.933
17,0,32131,0.56,1.003
17,0,32164,0.513,1.001
17,0,32197,0.511,1.004
17,0,32230,0.508,1.005
17,0,32264,0.503,1.003
17,0,32296,0.457,1.003
17,0,32330,0.463,0.987
17,0,32364,0.44,0.868
17,0,32397,0.324,0.731
17,0,32429,0.32,0.71
17,0,32463,0.316,0.702
17,0,32497,0.318,0.685
17,0,32531,0.335,0.674
17,0,32563,0.332,0.67
17,0,32597,0.315,0.651
17,0,32629,0.307,0.641
17,0,32664,0.303,0.634
17,0,32697,0.299,0.62
17,0,32730,0.302,0.609
17,0,32762,0.305,0.605
17,0,32796,0.307,0.598
17,0,32831,0.313,0.594
17,0,32863,0.317,0.59
17,0,32896,0.325,0.582
17,0,32930,0.331,0.581
17,0,32963,0.336,0.579
17,0,32998,0.323,0.565
17,0,33029,0.319,0.557
17,0,33064,0.318,0.545
17,0,33097,0.318,0.535
17,0,33130,0.317,0.528
17,0,33163,0.318,0.521
17,0,33195,0.321,0.514
17,0,33231,0.323,0.509
17,0,33264,0.322,0.504
17,0,33297,0.322,0.5
17,0,33331,0.322,0.499
17,0,33363,0.322,0.498
17,0,33397,0.368,0.516
17,0,33429,0.509,0.583
17,0,33464,0.508,0.583
17,0,33496,0.508,0.584
17,0,33530,0.505,0.582
17,0,33563,0.501,0.583
17,0,33596,0.499,0.584
17,0,33631,0.493,0.585
17,0,33664,0.489,0.586
17,0,33697,0.484,0.587
17,0,33730,0.477,0.589
17,0,33762,0.468,0.589
17,0,33797,0.342,0.874
17,0,33895,0.45,1.026
17,0,33930,0.348,0.774
17,0,33963,0.372,0.737
17,0,33997,0.378,0.711
17,0,34030,0.372,0.66
17,0,34064,0.36,0.648
17,0,34097,0.356,0.632
17,0,34130,0.345,0.606
17,0,34163,0.336,0.576
17,0,34197,0.324,0.561
17,0,34229,0.32,0.551
17,0,34263,0.319,0.539
17,0,34297,0.315,0.524
17,0,34330,0.322,0.516
17,0,34363,0.326,0.51
17,0,34396,0.325,0.507
17,0,34431,0.324,0.503
17,0,34464,0.323,0.502
17,0,34497,0.323,0.5
17,0,34530,0.324,0.498
17,0,34564,0.352,0.494
17,0,34597,0.495,0.483
17,0,34630,0.551,0.475
17,0,34663,0.556,0.47
17,0,34697,0.561,0.468
17,0,34730,0.569,0.467
17,0,34763,0.575,0.465
17,0,34796,0.579,0.467
17,0,34831,0.571,0.487
17,0,34863,0.544,0.511
17,0,34897,0.53,0.525
17,0,34930,0.482,0.586
17,0,34963,0.459,0.599
17,0,34998,0.456,0.6
17,0,35030,0.454,0.601
17,0,35064,0.45,0.602
17,0,35097,0.444,0.594
17,0,35131,0.423,0.578
17,0,35163,0.41,0.569
17,0,35196,0.396,0.552
17,0,35230,0.371,0.527
17,0,35264,0.357,0.513
17,0,35297,0.342,0.496
17,0,35331,0.339,0.491
17,0,35364,0.335,0.487
17,0,35397,0.333,0.482
17,0,35433,0.331,0.479
17,0,35481,0.328,0.477
17,0,35514,0.324,0.476
17,0,35548,0.319,0.475
17,0,35581,0.314,0.473
17,0,35614,0.308,0.472
17,0,35648,0.299,0.47
17,0,35680,0.292,0.469
17,0,35714,0.285,0.468
17,0,35747,0.29,0.475
17,0,35781,0.298,0.482
17,0,35814,0.303,0.487
17,0,35846,0.307,0.491
17,0,35880,0.313,0.494
17,0,35915,0.318,0.498
17,0,35948,0.324,0.501
17,0,35981,0.331,0.504
17,0,36014,0.337,0.507
17,0,36047,0.343,0.508
17,0,36080,0.349,0.51
17,0,36114,0.369,0.518
17,0,36147,0.371,0.519
17,0,36181,0.374,0.522
17,0,36214,0.376,0.524
17,0,36248,0.381,0.529
17,0,36280,0.386,0.531
17,0,36314,0.389,0.534
17,0,36347,0.394,0.536
17,0,36381,0.395,0.537
17,0,36413,0.389,0.528
17,0,36447,0.383,0.567
17,0,36480,0.388,0.569
17,0,36514,0.422,0.832
17,0,36714,0.433,1.025
17,0,36747,0.419,1.001
17,0,36780,0.393,0.995
17,0,36813,0.38,0.958
17,0,36846,0.381,0.893
17,0,36880,0.378,0.89
17,0,36914,0.368,0.881
17,0,36948,0.36,0.852
17,0,36981,0.36,0.84
17,0,37014,0.363,0.827
17,0,37047,0.366,0.819
17,0,37081,0.366,0.813
17,0,37114,0.362,0.809
17,0,37147,0.348,0.788
17,0,37181,0.349,0.787
17,0,37214,0.354,0.79
17,0,37247,0.359,0.788
17,0,37280,0.361,0.783
17,0,37314,0.366,0.779
17,0,37347,0.37,0.766
17,0,37381,0.372,0.763
17,0,37414,0.372,0.76
17,0,37447,0.375,0.759
17,0,37480,0.373,0.756
17,0,37513,0.361,0.752
17,0,37547,0.35,0.745
17,0,37580,0.346,0.736
17,0,37614,0.346,0.726
17,0,37647,0.346,0.718
17,0,37680,0.345,0.705
17,0,37713,0.342,0.697
17,0,37747,0.339,0.688
17,0,37781,0.337,0.679
17,0,37814,0.335,0.67
17,0,37847,0.333,0.662
17,0,37880,0.326,0.648
17,0,37914,0.325,0.647
17,0,37947,0.323,0.658
17,0,37981,0.316,0.665
17,0,38013,0.317,0.67
17,0,38047,0.316,0.678
17,0,38081,0.319,0.682
17,0,38114,0.321,0.688
17,0,38147,0.323,0.693
17,0,38181,0.323,0.7
17,0,38214,0.321,0.705
17,0,38248,0.314,0.709
17,0,38280,0.309,0.712
17,0,38313,0.306,0.715
17,0,38347,0.301,0.716
17,0,38381,0.297,0.718
17,0,38414,0.293,0.715
17,0,38448,0.294,0.708
17,0,38481,0.294,0.702
17,0,38514,0.299,0.7
17,0,38547,0.301,0.697
17,0,38580,0.299,0.694
17,0,38614,0.295,0.69
17,0,38647,0.292,0.686
17,0,38680,0.317,0.689
17,0,38713,0.33,0.695
17,0,38747,0.335,0.702
